As At Month,Visa Type,Occupation,EOI Status,Points,Count EOIs
02/2024,190SAS Skilled Australian Sponsored,121321 Poultry Farmer,SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,121321 Poultry Farmer,SUBMITTED,75,<20
02/2024,190SAS Skilled Australian Sponsored,121321 Poultry Farmer,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,SUBMITTED,50,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,SUBMITTED,65,50
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,SUBMITTED,70,44
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,SUBMITTED,75,37
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,SUBMITTED,80,34
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,SUBMITTED,85,22
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,SUBMITTED,95,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,SUBMITTED,100,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,LODGED,65,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,LODGED,75,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,LODGED,90,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,INVITED,80,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,INVITED,85,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,INVITED,95,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,HOLD,85,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,CLOSED,50,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,CLOSED,55,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,CLOSED,60,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,CLOSED,80,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,CLOSED,90,<20
02/2024,190SAS Skilled Australian Sponsored,131112 Sales and Marketing Manager,CLOSED,95,<20
02/2024,190SAS Skilled Australian Sponsored,131113 Advertising Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,131113 Advertising Manager,SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,131113 Advertising Manager,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,131113 Advertising Manager,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,131113 Advertising Manager,LODGED,65,<20
02/2024,190SAS Skilled Australian Sponsored,131113 Advertising Manager,LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,131113 Advertising Manager,LODGED,75,<20
02/2024,190SAS Skilled Australian Sponsored,131113 Advertising Manager,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,131113 Advertising Manager,CLOSED,90,<20
02/2024,190SAS Skilled Australian Sponsored,132111 Corporate Services Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,132111 Corporate Services Manager,SUBMITTED,65,<20
02/2024,190SAS Skilled Australian Sponsored,132111 Corporate Services Manager,SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,132111 Corporate Services Manager,SUBMITTED,75,<20
02/2024,190SAS Skilled Australian Sponsored,132111 Corporate Services Manager,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,132111 Corporate Services Manager,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,132111 Corporate Services Manager,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,132111 Corporate Services Manager,LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,132111 Corporate Services Manager,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,132111 Corporate Services Manager,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,132111 Corporate Services Manager,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,SUBMITTED,45,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,SUBMITTED,65,30
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,SUBMITTED,70,58
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,SUBMITTED,75,74
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,SUBMITTED,80,59
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,SUBMITTED,85,37
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,SUBMITTED,90,31
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,SUBMITTED,95,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,SUBMITTED,100,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,LODGED,65,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,LODGED,75,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,LODGED,90,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,LODGED,95,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,CLOSED,50,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,CLOSED,80,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,CLOSED,90,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,CLOSED,95,<20
02/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,CLOSED,110,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,40,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,45,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,50,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,65,36
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,70,50
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,75,30
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,95,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,HOLD,70,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,55,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,60,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,80,<20
02/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,65,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,70,23
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,75,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,LODGED,75,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,CLOSED,80,<20
02/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,50,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,60,44
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,65,144
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,70,230
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,75,186
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,80,150
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,85,70
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,90,29
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,100,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,60,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,65,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,70,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,75,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,80,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,85,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,90,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,50,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,65,32
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,70,52
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,75,58
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,80,41
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,85,29
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,90,22
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,100,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,105,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,50,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,65,21
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,70,36
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,75,28
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,80,22
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,HOLD,75,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,HOLD,80,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,65,34
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,70,34
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,75,26
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),HOLD,65,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),HOLD,70,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),SUBMITTED,50,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),SUBMITTED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),SUBMITTED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,50,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,LODGED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,LODGED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,HOLD,70,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,95,<20
02/2024,190SAS Skilled Australian Sponsored,134111 Child Care Centre Manager,SUBMITTED,30,<20
02/2024,190SAS Skilled Australian Sponsored,134111 Child Care Centre Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,134111 Child Care Centre Manager,SUBMITTED,65,<20
02/2024,190SAS Skilled Australian Sponsored,134111 Child Care Centre Manager,SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,134111 Child Care Centre Manager,LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,134111 Child Care Centre Manager,CLOSED,50,<20
02/2024,190SAS Skilled Australian Sponsored,134111 Child Care Centre Manager,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,134111 Child Care Centre Manager,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,134111 Child Care Centre Manager,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,134111 Child Care Centre Manager,CLOSED,80,<20
02/2024,190SAS Skilled Australian Sponsored,134212 Nursing Clinical Director,LODGED,65,<20
02/2024,190SAS Skilled Australian Sponsored,134212 Nursing Clinical Director,LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,SUBMITTED,65,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,CLOSED,60,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,CLOSED,80,<20
02/2024,190SAS Skilled Australian Sponsored,134213 Primary Health Organisation Manager,CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,134214 Welfare Centre Manager,SUBMITTED,75,<20
02/2024,190SAS Skilled Australian Sponsored,134214 Welfare Centre Manager,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,134299 Health and Welfare Services Managers nec,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,134299 Health and Welfare Services Managers nec,SUBMITTED,65,<20
02/2024,190SAS Skilled Australian Sponsored,134299 Health and Welfare Services Managers nec,SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,134299 Health and Welfare Services Managers nec,SUBMITTED,75,<20
02/2024,190SAS Skilled Australian Sponsored,134299 Health and Welfare Services Managers nec,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,134299 Health and Welfare Services Managers nec,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,134299 Health and Welfare Services Managers nec,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,134299 Health and Welfare Services Managers nec,LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,134299 Health and Welfare Services Managers nec,LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,134299 Health and Welfare Services Managers nec,LODGED,90,<20
